Time,ID,Bus,DataLen,
43.815460,0x106,0,8,
43.820038,0x238,0,8,
43.824945,0x102,0,6,
43.829876,0x116,0,6,
43.834838,0x154,0,8,
43.839796,0x228,0,4,
43.845028,0x154,0,8,
43.849775,0x21C,0,8,
43.854765,0x00E,0,8,
43.859746,0x1F8,0,8,
43.864732,0x25A,0,8,
43.869581,0x102,0,6,
43.874671,0x116,0,6,
43.879729,0x106,0,8,
43.884873,0x116,0,6,
43.889875,0x228,0,4,
43.894834,0x138,0,5,
43.899828,0x2A8,0,8,
43.904813,0x125,0,4,
43.909837,0x154,0,8,
43.914890,0x288,0,8,
43.920371,0x108,0,4,
43.925348,0x00E,0,8,
43.931153,0x28A,0,8,
43.935388,0x2BC,0,8,
43.940807,0x154,0,8,
43.944957,0x2CC,0,8,
43.950098,0x48C,0,1,
43.954678,0x79C,0,8,
43.960077,0x106,0,8,
43.964655,0x116,0,6,
43.969590,0x102,0,6,
43.975875,0x126,0,7,
43.980153,0x20A,0,8,
43.984740,0x21A,0,8,
43.989955,0x2AC,0,8,
43.995237,0x28C,0,8,
43.999833,0x3A8,0,8,
44.004703,0x258,0,8,
44.009814,0x154,0,8,
44.014769,0x210,0,7,
44.020209,0x00E,0,8,
44.025309,0x27A,0,7,
44.029475,0x22A,0,8,
44.034472,0x23A,0,8,
44.039387,0x228,0,4,
44.044400,0x2A8,0,8,
44.049378,0x29C,0,8,
44.055403,0x2DC,0,8,
44.060293,0x228,0,4,
44.065386,0x358,0,8,
44.070027,0x116,0,6,
44.074484,0x106,0,8,
44.079671,0x116,0,6,
44.084608,0x102,0,6,
44.089610,0x26A,0,3,
44.094712,0x212,0,5,
44.099604,0x154,0,8,
44.104881,0x108,0,4,
44.109971,0x168,0,8,
44.114851,0x00E,0,8,
44.119442,0x3A2,0,8,
44.124457,0x402,0,2,
44.130780,0x232,0,4,
44.135712,0x2A2,0,7,
44.140569,0x288,0,8,
44.144867,0x6F2,0,8,
44.150129,0x1F8,0,8,
44.155024,0x00E,0,8,
44.159980,0x102,0,6,
44.165081,0x116,0,6,
44.170914,0x106,0,8,
44.175208,0x154,0,8,
44.180468,0x228,0,4,
44.185420,0x102,0,6,
44.189471,0x116,0,6,
44.194958,0x106,0,8,
44.200888,0x754,0,8,
44.204572,0x754,0,8,
44.210961,0x368,0,8,
44.215211,0x1F8,0,8,
44.220401,0x168,0,8,
44.224626,0x108,0,4,
44.231043,0x228,0,4,
44.237315,0x288,0,8,
44.240314,0x2A8,0,8,
44.244353,0x154,0,8,
44.249619,0x754,0,8,
44.254976,0x116,0,6,
44.260406,0x102,0,6,
44.265575,0x754,0,8,
44.270252,0x106,0,8,
44.274802,0x754,0,8,
44.280706,0x754,0,8,
44.284348,0x71C,0,8,
44.290285,0x52C,0,8,
44.295276,0x00E,0,8,
44.300269,0x268,0,8,
44.305290,0x20C,0,8,
44.310274,0x24C,0,8,
44.315294,0x23C,0,8,
44.319801,0x754,0,8,
44.324840,0x40C,0,1,
44.329866,0x228,0,4,
44.335006,0x248,0,7,
44.339999,0x2C8,0,8,
44.345170,0x102,0,6,
44.349971,0x116,0,6,
44.354784,0x102,0,6,
44.360034,0x154,0,8,
44.364606,0x228,0,4,
44.369523,0x2A8,0,8,
44.374673,0x168,0,8,
44.379694,0x106,0,8,
44.384673,0x40E,0,1,
44.389660,0x108,0,4,
44.395339,0x20E,0,8,
44.399826,0x00E,0,8,
44.404792,0x1F8,0,8,
44.409725,0x106,0,8,
44.415204,0x3D8,0,3,
44.420269,0x102,0,6,
44.425345,0x3D8,0,3,
44.430388,0x154,0,8,
44.434892,0x228,0,4,
44.439854,0x408,0,1,
44.444876,0x00E,0,8,
44.449978,0x1F8,0,8,
44.456117,0x266,0,8,
44.460665,0x256,0,8,
44.464905,0x102,0,6,
44.470120,0x116,0,6,
44.474627,0x106,0,8,
44.479787,0x154,0,8,
44.485684,0x154,0,8,
44.490200,0x168,0,8,
44.495577,0x288,0,8,
44.500106,0x108,0,4,
44.505621,0x278,0,8,
44.509585,0x00E,0,8,
44.515802,0x228,0,4,
44.520205,0x396,0,8,
44.524714,0x267,0,3,
44.529990,0x21C,0,8,
44.535021,0x25C,0,8,
44.539908,0x228,0,4,
44.544564,0x154,0,8,
44.549549,0x238,0,8,
44.554544,0x386,0,8,
44.559522,0x102,0,6,
44.564475,0x116,0,6,
44.569445,0x102,0,6,
44.574429,0x396,0,8,
44.579478,0x00E,0,8,
44.584392,0x506,0,8,
44.589375,0x556,0,6,
44.594364,0x306,0,8,
44.599354,0x326,0,8,
44.604443,0x336,0,8,
44.609779,0x346,0,8,
44.614377,0x356,0,8,
44.620237,0x366,0,8,
44.625029,0x2A8,0,8,
44.629978,0x25A,0,8,
44.634783,0x116,0,6,
44.639403,0x116,0,6,
44.645043,0x106,0,8,
44.650079,0x125,0,4,
44.655065,0x154,0,8,
44.660000,0x228,0,4,
44.665223,0x74A,0,8,
44.669641,0x138,0,5,
44.675002,0x35A,0,8,
44.680018,0x1F8,0,8,
44.685005,0x34A,0,1,
44.689391,0x108,0,4,
44.694773,0x288,0,8,
44.699991,0x3BA,0,8,
44.704976,0x00E,0,8,
44.710009,0x28A,0,8,
44.715465,0x154,0,8,
44.720116,0x22A,0,8,
44.725524,0x2BC,0,8,
44.730005,0x79C,0,8,
44.734453,0x48C,0,1,
44.739453,0x79C,0,8,
44.744439,0x106,0,8,
44.750432,0x116,0,6,
44.754581,0x102,0,6,
44.759756,0x126,0,7,
44.765270,0x20A,0,8,
44.770241,0x228,0,4,
44.775203,0x28C,0,8,
44.779940,0x3A8,0,8,
44.786024,0x258,0,8,
44.790275,0x258,0,8,
44.795259,0x29A,0,8,
44.800246,0x27A,0,7,
44.805244,0x2AC,0,8,
44.810231,0x21A,0,8,
44.815696,0x23A,0,8,
44.819715,0x1F8,0,8,
44.824655,0x2A8,0,8,
44.829617,0x29C,0,8,
44.834928,0x2DC,0,8,
44.839869,0x228,0,4,
44.844840,0x358,0,8,
44.850055,0x154,0,8,
44.855018,0x102,0,6,
44.859977,0x116,0,6,
44.864966,0x102,0,6,
44.870291,0x26A,0,3,
44.875298,0x222,0,7,
44.880880,0x108,0,4,
44.885416,0x288,0,8,
44.890204,0x00E,0,8,
44.895166,0x3A2,0,8,
44.900119,0x402,0,2,
44.905962,0x232,0,4,
44.910270,0x2A2,0,7,
44.914879,0x108,0,4,
44.920418,0x212,0,5,
44.925109,0x202,0,8,
44.930124,0x168,0,8,
44.934688,0x228,0,4,
44.939871,0x102,0,6,
44.945085,0x116,0,6,
44.949757,0x106,0,8,
44.956360,0x154,0,8,
44.960673,0x00E,0,8,
44.965398,0x108,0,4,
44.970325,0x754,0,8,
44.975701,0x116,0,6,
44.980263,0x102,0,6,
44.986242,0x754,0,8,
44.989857,0x106,0,8,
44.995964,0x754,0,8,
45.003540,0x106,0,8,
45.007071,0x154,0,8,
45.010452,0x228,0,4,
45.015753,0x2A8,0,8,
45.020120,0x1F8,0,8,
45.025108,0x168,0,8,
45.029929,0x288,0,8,
45.034870,0x00E,0,8,
45.039522,0x71C,0,8,
45.044489,0x102,0,6,
45.049504,0x116,0,6,
45.054648,0x106,0,8,
45.060103,0x106,0,8,
45.064944,0x40C,0,1,
45.069951,0x24C,0,8,
45.075193,0x22C,0,8,
45.080189,0x20C,0,8,
45.085173,0x754,0,8,
45.090154,0x228,0,4,
45.095144,0x248,0,7,
45.100131,0x268,0,8,
45.104948,0x368,0,8,
45.110015,0x23C,0,8,
45.114920,0x108,0,4,
45.119384,0x102,0,6,
45.124383,0x116,0,6,
45.129345,0x2C8,0,8,
45.134791,0x106,0,8,
45.139712,0x154,0,8,
45.144681,0x228,0,4,
45.151043,0x2A8,0,8,
45.154567,0x1F8,0,8,
45.160034,0x116,0,6,
45.165053,0x168,0,8,
45.170790,0x40E,0,1,
45.175270,0x32E,0,4,
45.180125,0x20E,0,8,
45.185008,0x00E,0,8,
45.189839,0x102,0,6,
45.196053,0x116,0,6,
45.200059,0x106,0,8,
45.205582,0x154,0,8,
45.210041,0x408,0,1,
45.214999,0x3D8,0,3,
45.220990,0x102,0,6,
45.225363,0x228,0,4,
45.230391,0x228,0,4,
45.234848,0x266,0,8,
45.239771,0x256,0,8,
45.244777,0x102,0,6,
45.249822,0x116,0,6,
45.254732,0x106,0,8,
45.259762,0x116,0,6,
45.265713,0x2A8,0,8,
45.270297,0x1F8,0,8,
45.275497,0x168,0,8,
45.279632,0x288,0,8,
45.284670,0x154,0,8,
45.289899,0x00E,0,8,
45.294569,0x00E,0,8,
45.299540,0x102,0,6,
45.304569,0x116,0,6,
45.309558,0x238,0,8,
45.314729,0x106,0,8,
45.320364,0x106,0,8,
45.325100,0x25C,0,8,
45.330086,0x21C,0,8,
45.335233,0x25A,0,8,
45.339762,0x28A,0,8,
45.344681,0x102,0,6,
45.349679,0x116,0,6,
45.355601,0x106,0,8,
45.361648,0x116,0,6,
45.365127,0x228,0,4,
45.369867,0x138,0,5,
45.375576,0x125,0,4,
45.379836,0x1F8,0,8,
45.384851,0x168,0,8,
45.390060,0x108,0,4,
45.394603,0x288,0,8,
45.399580,0x108,0,4,
45.405316,0x00E,0,8,
45.409813,0x218,0,8,
45.414422,0x2A8,0,8,
45.420414,0x154,0,8,
45.425503,0x2CC,0,8,
45.430011,0x2CC,0,8,
45.434767,0x2BC,0,8,
45.439774,0x48C,0,1,
45.445007,0x59C,0,8,
45.450276,0x106,0,8,
45.456799,0x79C,0,8,
45.460398,0x102,0,6,
45.466377,0x116,0,6,
45.472246,0x20A,0,8,
45.475057,0x228,0,4,
45.480488,0x28C,0,8,
45.484944,0x23A,0,8,
45.491082,0x21A,0,8,
45.496198,0x22A,0,8,
45.499692,0x27A,0,7,
45.506176,0x00E,0,8,
45.509936,0x210,0,7,
45.514585,0x2AC,0,8,
45.520088,0x258,0,8,
45.524762,0x3A8,0,8,
45.530345,0x3EC,0,8,
45.535370,0x358,0,8,
45.540224,0x29C,0,8,
45.545168,0x3FC,0,8,
45.550237,0x228,0,4,
45.555190,0x3FC,0,8,
45.560169,0x154,0,8,
45.565156,0x51A,0,8,
45.570111,0x402,0,2,
45.575130,0x308,0,8,
45.580160,0x328,0,8,
45.585113,0x3F8,0,8,
45.590097,0x106,0,8,
45.595205,0x318,0,8,
45.600068,0x318,0,8,
45.605088,0x26A,0,3,
45.610162,0x1F8,0,8,
45.615523,0x2A8,0,8,
45.620166,0x126,0,7,
45.625291,0x3A2,0,8,
45.630319,0x6F2,0,8,
45.635258,0x212,0,5,
45.640244,0x222,0,7,
45.645213,0x2A2,0,7,
45.650197,0x232,0,4,
45.655140,0x288,0,8,
45.659752,0x00E,0,8,
45.665018,0x2DC,0,8,
45.669248,0x108,0,4,
45.674714,0x168,0,8,
45.679741,0x00E,0,8,
45.685338,0x102,0,6,
45.690691,0x116,0,6,
45.694407,0x106,0,8,
45.700242,0x154,0,8,
45.705353,0x228,0,4,
45.710310,0x3CC,0,8,
45.715293,0x228,0,4,
45.720884,0x102,0,6,
45.724534,0x116,0,6,
45.731112,0x106,0,8,
45.735377,0x754,0,8,
45.739789,0x154,0,8,
45.744795,0x154,0,8,
45.750237,0x368,0,8,
45.755076,0x2A8,0,8,
45.760457,0x1F8,0,8,
45.764596,0x168,0,8,
45.769548,0x108,0,4,
45.774590,0x288,0,8,
45.780799,0x754,0,8,
45.784979,0x116,0,6,
45.789481,0x754,0,8,
45.794461,0x102,0,6,
45.799442,0x106,0,8,
45.804487,0x754,0,8,
45.809469,0x754,0,8,
45.814441,0x40C,0,1,
45.820057,0x154,0,8,
45.825284,0x228,0,4,
45.830255,0x248,0,7,
45.835259,0x268,0,8,
45.840146,0x23C,0,8,
45.845125,0x22C,0,8,
45.850128,0x71C,0,8,
45.855070,0x24C,0,8,
45.860033,0x00E,0,8,
45.865005,0x3AC,0,8,
45.869991,0x108,0,4,
45.874980,0x2C8,0,8,
45.880313,0x102,0,6,
45.885387,0x116,0,6,
45.890346,0x106,0,8,
45.894667,0x106,0,8,
45.899791,0x3BC,0,8,
45.904629,0x2A8,0,8,
45.909612,0x1F8,0,8,
45.916328,0x168,0,8,
45.919939,0x228,0,4,
45.925577,0x33E,0,8,
45.930269,0x40E,0,1,
45.935336,0x00E,0,8,
45.940317,0x754,0,8,
45.945911,0x00E,0,8,
45.950711,0x102,0,6,
45.954582,0x116,0,6,
45.960851,0x106,0,8,
45.964941,0x408,0,1,
45.969669,0x3D8,0,3,
45.974702,0x106,0,8,
45.979668,0x228,0,4,
45.984995,0x266,0,8,
45.991023,0x116,0,6,
45.994460,0x102,0,6,
46.001338,0x256,0,8,
46.005174,0x106,0,8,
46.010113,0x154,0,8,
46.015250,0x266,0,8,
46.020541,0x1F8,0,8,
46.025279,0x2A8,0,8,
46.030438,0x288,0,8,
46.035988,0x278,0,8,
46.039993,0x108,0,4,
46.044983,0x00E,0,8,
46.050564,0x238,0,8,
46.054966,0x102,0,6,
46.059940,0x116,0,6,
46.064920,0x106,0,8,
46.069821,0x228,0,4,
46.074779,0x25C,0,8,
46.079751,0x238,0,8,
46.084740,0x00E,0,8,
46.089731,0x154,0,8,
46.094909,0x154,0,8,
46.100110,0x102,0,6,
46.105066,0x116,0,6,
46.110069,0x106,0,8,
46.115053,0x138,0,5,
46.119631,0x125,0,4,
46.124617,0x228,0,4,
46.130239,0x2A8,0,8,
46.135246,0x1F8,0,8,
46.140220,0x1F8,0,8,
46.145158,0x108,0,4,
46.149674,0x288,0,8,
46.154449,0x168,0,8,
46.159392,0x65A,0,8,
46.164402,0x3EA,0,8,
46.169333,0x30A,0,8,
46.175475,0x338,0,8,
46.180880,0x48A,0,8,
46.184456,0x28A,0,8,
46.190305,0x2BC,0,8,
46.195176,0x154,0,8,
46.200142,0x106,0,8,
46.205277,0x48C,0,1,
46.209837,0x106,0,8,
46.215037,0x5BC,0,8,
46.219639,0x116,0,6,
46.224590,0x102,0,6,
46.229939,0x126,0,7,
46.235221,0x79C,0,8,
46.240063,0x20A,0,8,
46.245270,0x24A,0,8,
46.250294,0x228,0,4,
46.255339,0x210,0,7,
46.260116,0x23A,0,8,
46.264368,0x21A,0,8,
46.270088,0x22A,0,8,
46.275085,0x27A,0,7,
46.280067,0x258,0,8,
46.285522,0x2CC,0,8,
46.290289,0x3A8,0,8,
46.294642,0x28C,0,8,
46.299618,0x2AC,0,8,
46.304611,0x29A,0,8,
46.309595,0x102,0,6,
46.314593,0x2A8,0,8,
46.320087,0x29C,0,8,
46.324644,0x2DC,0,8,
46.329505,0x228,0,4,
46.334485,0x154,0,8,
46.339445,0x358,0,8,
46.344494,0x106,0,8,
46.349588,0x116,0,6,
46.354474,0x26A,0,3,
46.360331,0x6F2,0,8,
46.365325,0x358,0,8,
46.370317,0x108,0,4,
46.375316,0x168,0,8,
46.380484,0x00E,0,8,
46.384579,0x3A2,0,8,
46.389615,0x402,0,2,
46.394546,0x232,0,4,
46.399546,0x2A2,0,7,
46.404573,0x288,0,8,
46.409515,0x212,0,5,
46.414483,0x1F8,0,8,
46.420647,0x228,0,4,
46.424474,0x102,0,6,
46.429376,0x116,0,6,
46.434332,0x106,0,8,
46.440118,0x154,0,8,
46.444503,0x00E,0,8,
46.449730,0x168,0,8,
46.454642,0x368,0,8,
46.459339,0x102,0,6,
46.466008,0x116,0,6,
46.469573,0x106,0,8,
46.474912,0x754,0,8,
46.479550,0x106,0,8,
46.485258,0x228,0,4,
46.489992,0x2A8,0,8,
46.494953,0x1F8,0,8,
46.499882,0x108,0,4,
46.504791,0x288,0,8,
46.510230,0x154,0,8,
46.515268,0x754,0,8,
46.519891,0x116,0,6,
46.524724,0x102,0,6,
46.529706,0x754,0,8,
46.535307,0x106,0,8,
46.540360,0x754,0,8,
46.545282,0x754,0,8,
46.550255,0x24C,0,8,
46.555266,0x754,0,8,
46.560237,0x71C,0,8,
46.565215,0x228,0,4,
46.570223,0x248,0,7,
46.575134,0x00E,0,8,
46.580099,0x268,0,8,
46.585335,0x62A,0,8,
46.590116,0x22C,0,8,
46.595098,0x20C,0,8,
46.600092,0x154,0,8,
46.605125,0x23C,0,8,
46.610266,0x40C,0,1,
46.615091,0x108,0,4,
46.619656,0x102,0,6,
46.624642,0x116,0,6,
46.629637,0x102,0,6,
46.634626,0x154,0,8,
46.639567,0x228,0,4,
46.644558,0x2A8,0,8,
46.649696,0x1F8,0,8,
46.654737,0x168,0,8,
46.659728,0x288,0,8,
46.664720,0x40E,0,1,
46.669766,0x288,0,8,
46.674689,0x00E,0,8,
46.679693,0x228,0,4,
46.684770,0x116,0,6,
46.690081,0x102,0,6,
46.695639,0x116,0,6,
46.700016,0x154,0,8,
46.705784,0x3D8,0,3,
46.709608,0x2C8,0,8,
46.715407,0x00E,0,8,
46.719329,0x408,0,1,
46.724397,0x228,0,4,
46.729651,0x116,0,6,
46.735187,0x256,0,8,
46.741102,0x102,0,6,
46.746357,0x106,0,8,
46.749308,0x154,0,8,
46.755389,0x154,0,8,
46.759423,0x1F8,0,8,
46.764748,0x168,0,8,
46.770644,0x288,0,8,
46.774887,0x278,0,8,
46.780177,0x108,0,4,
46.785744,0x00E,0,8,
46.790130,0x116,0,6,
46.795099,0x102,0,6,
46.800527,0x238,0,8,
46.805100,0x106,0,8,
46.810052,0x154,0,8,
46.815184,0x25C,0,8,
46.819536,0x228,0,4,
46.824529,0x00E,0,8,
46.829397,0x266,0,8,
46.835077,0x228,0,4,
46.840064,0x5B8,0,8,
46.845057,0x25A,0,8,
46.849722,0x102,0,6,
46.854705,0x116,0,6,
46.859687,0x106,0,8,
46.864684,0x138,0,5,
46.869656,0x125,0,4,
46.875664,0x138,0,5,
46.880204,0x228,0,4,
46.885096,0x1F8,0,8,
46.890293,0x168,0,8,
46.895139,0x108,0,4,
46.900343,0x2A8,0,8,
46.905062,0x288,0,8,
46.910298,0x154,0,8,
46.915435,0x31A,0,8,
46.920124,0x49A,0,8,
46.925414,0x00E,0,8,
46.930068,0x228,0,4,
46.936736,0x154,0,8,
46.941708,0x2A2,0,7,
46.946478,0x2AC,0,8,
46.950245,0x232,0,4,
46.955537,0x2CC,0,8,
46.959426,0x106,0,8,
46.965107,0x2CC,0,8,
46.970852,0x116,0,6,
46.974378,0x102,0,6,
46.980492,0x126,0,7,
46.984564,0x20A,0,8,
46.990183,0x258,0,8,
46.995831,0x28C,0,8,
46.999609,0x23A,0,8,
47.005285,0x27A,0,7,
47.009851,0x22A,0,8,
47.014840,0x6F2,0,8,
47.019428,0x210,0,7,
47.025274,0x00E,0,8,
47.030234,0x3A8,0,8,
47.034748,0x202,0,8,
47.039643,0x28C,0,8,
47.044633,0x212,0,5,
47.049619,0x222,0,7,
47.055132,0x1F8,0,8,
47.060069,0x26A,0,3,
47.065068,0x102,0,6,
47.069991,0x116,0,6,
47.074939,0x106,0,8,
47.079884,0x358,0,8,
47.084906,0x154,0,8,
47.089883,0x228,0,4,
47.094685,0x154,0,8,
47.099681,0x29C,0,8,
47.104686,0x2A8,0,8,
47.109691,0x168,0,8,
47.114680,0x108,0,4,
47.120294,0x288,0,8,
47.125203,0x2DC,0,8,
47.129873,0x79C,0,8,
47.134856,0x00E,0,8,
47.139876,0x48C,0,1,
47.144337,0x402,0,2,
47.150108,0x106,0,8,
47.154306,0x5E8,0,6,
47.159691,0x102,0,6,
47.165307,0x116,0,6,
47.169741,0x106,0,8,
47.175171,0x00E,0,8,
47.179952,0x102,0,6,
47.185187,0x754,0,8,
47.190217,0x116,0,6,
47.195214,0x116,0,6,
47.200525,0x106,0,8,
47.205366,0x754,0,8,
47.209879,0x754,0,8,
47.215218,0x754,0,8,
47.219925,0x228,0,4,
47.225187,0x154,0,8,
47.229667,0x288,0,8,
47.235183,0x108,0,4,
47.239587,0x00E,0,8,
47.244591,0x2A8,0,8,
47.249604,0x1F8,0,8,
47.255491,0x754,0,8,
47.259743,0x248,0,7,
47.265431,0x116,0,6,
47.269826,0x102,0,6,
47.275026,0x116,0,6,
47.280326,0x106,0,8,
47.285601,0x71C,0,8,
47.289957,0x154,0,8,
47.294940,0x51C,0,8,
47.299930,0x40C,0,1,
47.304929,0x398,0,8,
47.309904,0x368,0,8,
47.314893,0x00E,0,8,
47.319434,0x268,0,8,
47.324651,0x36C,0,8,
47.329730,0x20C,0,8,
47.334742,0x24C,0,8,
47.339933,0x23C,0,8,
47.344996,0x228,0,4,
47.349862,0x20E,0,8,
47.354769,0x102,0,6,
47.359548,0x116,0,6,
47.364424,0x106,0,8,
47.370306,0x154,0,8,
47.375183,0x228,0,4,
47.380079,0x2C8,0,8,
47.384878,0x37C,0,8,
47.390507,0x1F8,0,8,
47.395088,0x2A8,0,8,
47.400031,0x108,0,4,
47.405116,0x288,0,8,
47.409962,0x40E,0,1,
47.415209,0x00E,0,8,
47.420133,0x102,0,6,
47.424996,0x408,0,1,
47.430004,0x102,0,6,
47.434981,0x116,0,6,
47.439891,0x106,0,8,
47.445000,0x154,0,8,
47.449989,0x228,0,4,
47.455001,0x3D8,0,3,
47.460125,0x102,0,6,
47.465091,0x00E,0,8,
47.470174,0x1F8,0,8,
47.474998,0x266,0,8,
47.479809,0x102,0,6,
47.485752,0x256,0,8,
47.491122,0x116,0,6,
47.495407,0x106,0,8,
47.499830,0x106,0,8,
47.504842,0x2A8,0,8,
47.509822,0x168,0,8,
47.515241,0x288,0,8,
47.519768,0x278,0,8,
47.525185,0x228,0,4,
47.530350,0x00E,0,8,
47.534995,0x35C,0,8,
47.540035,0x25C,0,8,
47.545039,0x102,0,6,
47.550316,0x116,0,6,
47.554520,0x106,0,8,
47.559509,0x228,0,4,
47.564512,0x154,0,8,
47.569649,0x154,0,8,
47.574503,0x32C,0,8,
47.579456,0x00E,0,8,
47.585114,0x33C,0,8,
47.590003,0x106,0,8,
47.594989,0x106,0,8,
47.600087,0x125,0,4,
47.605008,0x138,0,5,
47.610060,0x116,0,6,
47.615072,0x102,0,6,
47.619718,0x25A,0,8,
47.624510,0x228,0,4,
47.629978,0x1F8,0,8,
47.635000,0x2A8,0,8,
47.639824,0x00E,0,8,
47.644462,0x4AA,0,8,
47.650157,0x32A,0,8,
47.655180,0x238,0,8,
47.661259,0x288,0,8,
47.664321,0x108,0,4,
47.669876,0x168,0,8,
47.675036,0x3A2,0,8,
47.680079,0x232,0,4,
47.685057,0x28C,0,8,
47.690165,0x228,0,4,
47.695565,0x154,0,8,
47.699361,0x2AC,0,8,
47.705061,0x2BC,0,8,
47.709813,0x2CC,0,8,
47.714499,0x48C,0,1,
47.719409,0x79C,0,8,
47.726051,0x106,0,8,
47.730928,0x116,0,6,
47.735175,0x102,0,6,
47.740121,0x126,0,7,
47.745055,0x20A,0,8,
47.750149,0x402,0,2,
47.754389,0x23A,0,8,
47.760491,0x27A,0,7,
47.765091,0x22A,0,8,
47.770269,0x212,0,5,
47.774863,0x29A,0,8,
47.779866,0x210,0,7,
47.785124,0x00E,0,8,
47.790584,0x258,0,8,
47.794594,0x202,0,8,
47.799589,0x6F2,0,8,
47.804573,0x2A2,0,7,
47.809560,0x2A2,0,7,
47.814550,0x3A8,0,8,
47.820053,0x228,0,4,
47.824801,0x358,0,8,
47.829753,0x106,0,8,
47.834740,0x102,0,6,
47.839721,0x116,0,6,
47.844714,0x26A,0,3,
47.849694,0x154,0,8,
47.854662,0x29C,0,8,
47.859899,0x2DC,0,8,
47.864969,0x2A8,0,8,
47.869981,0x1F8,0,8,
47.874981,0x168,0,8,
47.879972,0x108,0,4,
47.884954,0x288,0,8,
47.890035,0x154,0,8,
47.894956,0x106,0,8,
47.899949,0x116,0,6,
47.905226,0x102,0,6,
47.910092,0x106,0,8,
47.916861,0x00E,0,8,
47.920495,0x368,0,8,
47.925155,0x102,0,6,
47.929642,0x116,0,6,
47.934576,0x106,0,8,
47.940478,0x754,0,8,
47.945205,0x154,0,8,
47.949437,0x2A8,0,8,
47.955723,0x228,0,4,
47.960328,0x168,0,8,
47.965216,0x108,0,4,
47.969502,0x288,0,8,
47.975246,0x00E,0,8,
47.980347,0x228,0,4,
47.984656,0x154,0,8,
47.989625,0x754,0,8,
47.995649,0x116,0,6,
48.000636,0x102,0,6,
48.004838,0x754,0,8,
48.010414,0x106,0,8,
48.015154,0x754,0,8,
48.019745,0x71C,0,8,
48.024727,0x71C,0,8,
48.029709,0x228,0,4,
48.034798,0x40C,0,1,
48.039898,0x24C,0,8,
48.045151,0x23C,0,8,
48.050240,0x22C,0,8,
48.055128,0x248,0,7,
48.060110,0x00E,0,8,
48.065111,0x20C,0,8,
48.070057,0x102,0,6,
48.075110,0x2C8,0,8,
48.079575,0x116,0,6,
48.084507,0x106,0,8,
48.089476,0x106,0,8,
48.094449,0x2A8,0,8,
48.099441,0x1F8,0,8,
48.104431,0x108,0,4,
48.109422,0x168,0,8,
48.114411,0x20E,0,8,
48.120226,0x00E,0,8,
48.125230,0x40E,0,1,
48.130566,0x288,0,8,
48.135044,0x228,0,4,
48.140020,0x116,0,6,
48.145192,0x5D2,0,8,
48.149390,0x102,0,6,
48.154786,0x512,0,8,
48.159690,0x106,0,8,
48.164994,0x106,0,8,
48.169582,0x154,0,8,
48.175146,0x228,0,4,
48.179508,0x00E,0,8,
48.185248,0x3F2,0,6,
48.189891,0x7E2,0,8,
48.194881,0x412,0,6,
48.200149,0x108,0,4,
48.204819,0x1F8,0,8,
48.209807,0x168,0,8,
48.214933,0x1F8,0,8,
48.220403,0x2A8,0,8,
48.225384,0x228,0,4,
48.229367,0x154,0,8,
48.234764,0x106,0,8,
48.241385,0x256,0,8,
48.244904,0x102,0,6,
48.249904,0x116,0,6,
48.255429,0x266,0,8,
48.259423,0x3C2,0,8,
48.264557,0x322,0,8,
48.269572,0x342,0,8,
48.274563,0x302,0,3,
48.279512,0x3B2,0,8,
48.284487,0x382,0,8,
48.289866,0x3D2,0,8,
48.294884,0x312,0,8,
48.299740,0x362,0,8,
48.305194,0x332,0,8,
48.310018,0x372,0,8,
48.315041,0x522,0,8,
48.319542,0x242,0,8,
48.324744,0x3E2,0,8,
48.329720,0x242,0,8,
48.334621,0x00E,0,8,
48.339894,0x102,0,6,
48.345019,0x102,0,6,
48.350051,0x116,0,6,
48.355020,0x238,0,8,
48.360017,0x228,0,4,
48.365001,0x25C,0,8,
48.370265,0x21C,0,8,
48.375067,0x00E,0,8,
48.379530,0x106,0,8,
48.384700,0x154,0,8,
48.389274,0x125,0,4,
48.394546,0x25A,0,8,
48.399439,0x102,0,6,
48.405286,0x116,0,6,
48.410471,0x106,0,8,
48.415234,0x138,0,5,
48.421121,0x154,0,8,
48.424617,0x228,0,4,
48.429584,0x1F8,0,8,
48.434552,0x2A8,0,8,
48.439556,0x102,0,6,
48.444595,0x108,0,4,
48.450589,0x288,0,8,
48.455048,0x4BA,0,8,
48.460274,0x33A,0,8,
48.465198,0x28A,0,8,
48.470238,0x00E,0,8,
48.475722,0x2AC,0,8,
48.480595,0x2BC,0,8,
48.484976,0x2CC,0,8,
48.490345,0x48C,0,1,
48.495393,0x116,0,6,
48.500354,0x79C,0,8,
48.505594,0x116,0,6,
48.510063,0x126,0,7,
48.514425,0x102,0,6,
48.521635,0x20A,0,8,
48.524934,0x00E,0,8,
48.530028,0x228,0,4,
48.535159,0x154,0,8,
48.540214,0x23A,0,8,
48.544527,0x21A,0,8,
48.549462,0x22A,0,8,
48.554477,0x27A,0,7,
48.559507,0x29A,0,8,
48.564522,0x210,0,7,
48.569506,0x28C,0,8,
48.574600,0x3A8,0,8,
48.579444,0x28C,0,8,
48.584715,0x29C,0,8,
48.589714,0x2A8,0,8,
48.594694,0x29C,0,8,
48.599691,0x2DC,0,8,
48.605100,0x228,0,4,
48.610078,0x358,0,8,
48.615066,0x154,0,8,
48.619568,0x106,0,8,
